id,flight_date,flight_number,airline_code,airline_name,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay,arrival_delay,status
2406,2025-06-09,5094,6E,IndiGo,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2407,2025-06-09,1366,QP,Akasa Air,BLR,BOM,21:05:00,21:22:00,22:50:00,23:05:00,18,15,on_time
2408,2025-06-09,2645,AI,Air India,BLR,BOM,21:25:00,21:41:00,23:35:00,23:11:00,17,17,delayed
2409,2025-06-09,6077,AF,Air France,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2410,2025-06-09,9769,JL,Japan Airlines,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2411,2025-06-09,4762,KL,KLM,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2412,2025-06-09,5059,QF,Qantas,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2413,2025-06-09,8338,VS,Virgin Atlantic,BLR,BOM,20:45:00,21:06:00,22:40:00,22:39:00,21,21,delayed
2414,2025-06-09,1768,ET,Ethiopian Airlines,BLR,BOM,21:25:00,21:41:00,23:35:00,23:11:00,17,17,delayed
2415,2025-06-09,5263,LH,Lufthansa,BLR,BOM,21:25:00,21:41:00,23:35:00,23:11:00,17,17,delayed
2416,2025-06-09,9570,MS,EgyptAir,BLR,BOM,21:25:00,21:41:00,23:35:00,23:11:00,17,17,delayed
2417,2025-06-09,5267,LH,Lufthansa,BLR,BOM,19:45:00,19:52:00,21:50:00,21:10:00,7,7,on_time
2418,2025-06-09,5295,6E,IndiGo,BLR,BOM,22:30:00,22:38:00,00:20:00,00:11:00,9,9,on_time
2419,2025-06-09,2840,AI,Air India,BLR,BOM,22:45:00,22:47:00,00:50:00,00:22:00,3,3,on_time
2420,2025-06-09,6283,6E,IndiGo,BLR,BOM,23:30:00,00:16:00,01:20:00,01:29:00,46,9,on_time
2421,2025-06-09,9771,JL,Japan Airlines,BLR,BOM,22:30:00,22:38:00,00:20:00,00:11:00,9,9,on_time
2422,2025-06-09,5071,QF,Qantas,BLR,BOM,22:30:00,22:38:00,00:20:00,00:11:00,9,9,on_time
2423,2025-06-09,4724,TK,Turkish Airlines,BLR,BOM,22:30:00,22:38:00,00:20:00,00:11:00,9,9,on_time
2424,2025-06-09,8344,VS,Virgin Atlantic,BLR,BOM,22:30:00,22:38:00,00:20:00,00:11:00,9,9,on_time
2425,2025-06-09,1226,ET,Ethiopian Airlines,BLR,BOM,22:45:00,22:47:00,00:50:00,00:22:00,3,3,on_time
2426,2025-06-09,9773,JL,Japan Airlines,BLR,BOM,23:30:00,00:16:00,01:20:00,01:29:00,46,9,on_time
2427,2025-06-09,5063,QF,Qantas,BLR,BOM,23:30:00,00:16:00,01:20:00,01:29:00,46,9,on_time
2428,2025-06-09,4721,TK,Turkish Airlines,BLR,BOM,23:30:00,00:16:00,01:20:00,01:29:00,46,9,on_time
2429,2025-06-09,8349,VS,Virgin Atlantic,BLR,BOM,23:30:00,00:16:00,01:20:00,01:29:00,46,9,on_time
2430,2025-06-09,5290,LH,Lufthansa,DEL,HYD,02:30:00,02:54:00,04:50:00,05:02:00,24,12,on_time
2431,2025-06-09,9860,LX,SWISS,DEL,HYD,02:30:00,02:54:00,04:50:00,05:02:00,24,12,on_time
2432,2025-06-09,2577,AI,Air India,DEL,HYD,02:30:00,02:54:00,04:50:00,05:02:00,24,12,on_time
2433,2025-06-09,6029,6E,IndiGo,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2434,2025-06-09,2829,AI,Air India,DEL,HYD,06:10:00,06:20:00,08:20:00,08:12:00,10,10,on_time
2435,2025-06-09,9187,AA,American Airlines,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2436,2025-06-09,3787,AF,Air France,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2437,2025-06-09,8797,BA,British Airways,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2438,2025-06-09,9212,JL,Japan Airlines,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2439,2025-06-09,8775,QF,Qantas,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2440,2025-06-09,8775,VS,Virgin Atlantic,DEL,HYD,04:45:00,04:55:00,07:00:00,06:47:00,10,10,on_time
2441,2025-06-09,203,6E,IndiGo,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2442,2025-06-09,1084,ET,Ethiopian Airlines,DEL,HYD,06:10:00,06:20:00,08:20:00,08:12:00,10,10,on_time
2443,2025-06-09,4445,LO,LOT - Polish Airlines,DEL,HYD,06:10:00,06:20:00,08:20:00,08:12:00,10,10,on_time
2444,2025-06-09,5531,LH,Lufthansa,DEL,HYD,06:10:00,06:20:00,08:20:00,08:12:00,10,10,on_time
2445,2025-06-09,9188,AA,American Airlines,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2446,2025-06-09,3774,AF,Air France,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2447,2025-06-09,9201,JL,Japan Airlines,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2448,2025-06-09,3656,KL,KLM,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2449,2025-06-09,8767,QF,Qantas,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2450,2025-06-09,8771,VS,Virgin Atlantic,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2451,2025-06-09,4706,TK,Turkish Airlines,DEL,HYD,06:45:00,06:34:00,09:00:00,08:37:00,0,0,on_time
2452,2025-06-09,5164,6E,IndiGo,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2453,2025-06-09,2542,AI,Air India,DEL,HYD,09:40:00,09:50:00,12:00:00,11:39:00,10,10,on_time
2454,2025-06-09,2859,AI,Air India,DEL,HYD,10:20:00,10:37:00,12:35:00,12:29:00,18,18,delayed
2455,2025-06-09,2065,6E,IndiGo,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2456,2025-06-09,6456,AF,Air France,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2457,2025-06-09,9210,JL,Japan Airlines,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2458,2025-06-09,4745,KL,KLM,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2459,2025-06-09,8777,QF,Qantas,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2460,2025-06-09,4709,TK,Turkish Airlines,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2461,2025-06-09,8776,VS,Virgin Atlantic,DEL,HYD,09:00:00,09:16:00,11:15:00,11:05:00,17,17,delayed
2462,2025-06-09,6282,6E,IndiGo,DEL,HYD,12:15:00,12:32:00,14:30:00,14:26:00,17,17,delayed
2463,2025-06-09,2899,AI,Air India,DEL,HYD,12:30:00,12:44:00,14:45:00,14:35:00,14,14,on_time
2464,2025-06-09,9205,JL,Japan Airlines,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2465,2025-06-09,3712,KL,KLM,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2466,2025-06-09,8773,QF,Qantas,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2467,2025-06-09,4705,TK,Turkish Airlines,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2468,2025-06-09,8774,VS,Virgin Atlantic,DEL,HYD,10:45:00,10:56:00,12:55:00,12:47:00,11,11,on_time
2469,2025-06-09,6601,6E,IndiGo,DEL,HYD,14:00:00,14:10:00,16:15:00,16:03:00,10,10,on_time
2470,2025-06-09,1406,QP,Akasa Air,DEL,HYD,14:20:00,14:37:00,16:40:00,16:42:00,18,2,on_time
2471,2025-06-09,2465,AI,Air India,DEL,HYD,14:45:00,14:58:00,17:10:00,17:10:00,13,13,on_time
2472,2025-06-09,6212,6E,IndiGo,DEL,HYD,15:20:00,15:17:00,17:30:00,17:19:00,0,0,on_time
2473,2025-06-09,8798,BA,British Airways,DEL,HYD,12:15:00,12:32:00,14:30:00,14:26:00,17,17,delayed
2474,2025-06-09,9215,JL,Japan Airlines,DEL,HYD,12:15:00,12:32:00,14:30:00,14:26:00,17,17,delayed
2475,2025-06-09,8785,QF,Qantas,DEL,HYD,12:15:00,12:32:00,14:30:00,14:26:00,17,17,delayed
2476,2025-06-09,8781,VS,Virgin Atlantic,DEL,HYD,12:15:00,12:32:00,14:30:00,14:26:00,17,17,delayed
2477,2025-06-09,1082,ET,Ethiopian Airlines,DEL,HYD,12:30:00,12:44:00,14:45:00,14:35:00,14,14,on_time
2478,2025-06-09,544,AI,Air India,DEL,HYD,16:15:00,16:28:00,18:30:00,18:14:00,14,14,on_time
2479,2025-06-09,8796,BA,British Airways,DEL,HYD,14:00:00,14:10:00,16:15:00,16:03:00,10,10,on_time
2480,2025-06-09,9216,JL,Japan Airlines,DEL,HYD,14:00:00,14:10:00,16:15:00,16:03:00,10,10,on_time
2481,2025-06-09,8791,QF,Qantas,DEL,HYD,14:00:00,14:10:00,16:15:00,16:03:00,10,10,on_time
2482,2025-06-09,8783,VS,Virgin Atlantic,DEL,HYD,14:00:00,14:10:00,16:15:00,16:03:00,10,10,on_time
2483,2025-06-09,9213,JL,Japan Airlines,DEL,HYD,15:20:00,15:17:00,17:30:00,17:19:00,0,0,on_time
2484,2025-06-09,8781,QF,Qantas,DEL,HYD,15:20:00,15:17:00,17:30:00,17:19:00,0,0,on_time
2485,2025-06-09,8779,VS,Virgin Atlantic,DEL,HYD,15:20:00,15:17:00,17:30:00,17:19:00,0,0,on_time
2486,2025-06-09,9645,JL,Japan Airlines,DEL,HYD,17:00:00,17:27:00,19:15:00,19:27:00,27,12,on_time
2487,2025-06-09,8783,QF,Qantas,DEL,HYD,17:00:00,17:27:00,19:15:00,19:27:00,27,12,on_time
2488,2025-06-09,8780,VS,Virgin Atlantic,DEL,HYD,17:00:00,17:27:00,19:15:00,19:27:00,27,12,on_time
2489,2025-06-09,6217,6E,IndiGo,DEL,HYD,17:00:00,17:27:00,19:15:00,19:27:00,27,12,on_time
2490,2025-06-09,2879,AI,Air India,DEL,HYD,17:35:00,18:03:00,19:50:00,19:53:00,29,3,on_time
2491,2025-06-09,9211,JL,Japan Airlines,DEL,HYD,18:30:00,18:40:00,20:45:00,20:31:00,10,10,on_time
2492,2025-06-09,8779,QF,Qantas,DEL,HYD,18:30:00,18:40:00,20:45:00,20:31:00,10,10,on_time
2493,2025-06-09,8777,VS,Virgin Atlantic,DEL,HYD,18:30:00,18:40:00,20:45:00,20:31:00,10,10,on_time
2494,2025-06-09,5286,6E,IndiGo,DEL,HYD,18:30:00,18:40:00,20:45:00,20:31:00,10,10,on_time
2495,2025-06-09,6933,NH,ANA,DEL,HYD,19:35:00,19:54:00,21:50:00,21:46:00,19,19,delayed
2496,2025-06-09,2463,AI,Air India,DEL,HYD,19:35:00,19:54:00,21:50:00,21:46:00,19,19,delayed
2497,2025-06-09,1409,QP,Akasa Air,DEL,HYD,19:40:00,19:57:00,22:10:00,22:01:00,17,17,delayed
2498,2025-06-09,2871,AI,Air India,DEL,HYD,20:10:00,20:20:00,22:30:00,22:23:00,10,10,on_time
2499,2025-06-09,8769,QF,Qantas,DEL,HYD,20:15:00,20:27:00,22:30:00,22:26:00,12,12,on_time
2500,2025-06-09,8772,VS,Virgin Atlantic,DEL,HYD,20:15:00,20:27:00,22:30:00,22:26:00,12,12,on_time
2501,2025-06-09,382,6E,IndiGo,DEL,HYD,20:15:00,20:27:00,22:30:00,22:26:00,12,12,on_time
2502,2025-06-09,9206,JL,Japan Airlines,DEL,HYD,21:30:00,21:31:00,23:45:00,23:39:00,2,2,on_time
2503,2025-06-09,8771,QF,Qantas,DEL,HYD,21:30:00,21:31:00,23:45:00,23:39:00,2,2,on_time
2504,2025-06-09,8773,VS,Virgin Atlantic,DEL,HYD,21:30:00,21:31:00,23:45:00,23:39:00,2,2,on_time
2505,2025-06-09,2136,6E,IndiGo,DEL,HYD,21:30:00,21:31:00,23:45:00,23:39:00,2,2,on_time
2506,2025-06-09,2449,AI,Air India,DEL,HYD,21:50:00,22:18:00,00:10:00,00:06:00,28,28,delayed
2507,2025-06-09,9208,JL,Japan Airlines,DEL,HYD,23:20:00,23:42:00,01:35:00,01:27:00,22,22,delayed
2508,2025-06-09,8236,VS,Virgin Atlantic,DEL,HYD,23:20:00,23:42:00,01:35:00,01:27:00,22,22,delayed
2509,2025-06-09,2158,6E,IndiGo,DEL,HYD,23:20:00,23:42:00,01:35:00,01:27:00,22,22,delayed
2510,2025-06-09,9203,JL,Japan Airlines,DEL,HYD,20:15:00,20:27:00,22:30:00,22:26:00,12,12,on_time
2511,2025-06-09,2702,AI,Air India,DEL,CCU,02:00:00,02:34:00,04:15:00,04:24:00,35,9,on_time
2512,2025-06-09,9177,AA,American Airlines,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2513,2025-06-09,3101,AF,Air France,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2514,2025-06-09,9285,JL,Japan Airlines,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2515,2025-06-09,5266,MH,Malaysia Airlines,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2516,2025-06-09,5309,QF,Qantas,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2517,2025-06-09,8750,VS,Virgin Atlantic,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2518,2025-06-09,2788,6E,IndiGo,DEL,CCU,02:30:00,02:31:00,04:45:00,04:20:00,1,1,on_time
2519,2025-06-09,6076,AF,Air France,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2520,2025-06-09,7968,BA,British Airways,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2521,2025-06-09,9051,JL,Japan Airlines,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2522,2025-06-09,4749,KL,KLM,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2523,2025-06-09,5274,MH,Malaysia Airlines,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2524,2025-06-09,5315,QF,Qantas,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2525,2025-06-09,8745,VS,Virgin Atlantic,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2526,2025-06-09,2037,6E,IndiGo,DEL,CCU,05:15:00,05:19:00,07:30:00,07:10:00,5,5,on_time
2527,2025-06-09,9515,6E,IndiGo,DEL,CCU,06:05:00,06:06:00,08:15:00,08:00:00,1,1,on_time
2528,2025-06-09,2535,AI,Air India,DEL,CCU,06:45:00,07:04:00,09:00:00,08:54:00,19,19,delayed
2529,2025-06-09,219,6E,IndiGo,DEL,CCU,07:00:00,07:08:00,09:20:00,09:01:00,9,9,on_time
2530,2025-06-09,2705,AI,Air India,DEL,CCU,07:30:00,07:36:00,09:45:00,09:25:00,6,6,on_time
2531,2025-06-09,513,6E,IndiGo,DEL,CCU,08:30:00,08:47:00,10:45:00,10:42:00,17,17,delayed
2532,2025-06-09,1074,ET,Ethiopian Airlines,DEL,CCU,06:45:00,07:04:00,09:00:00,08:54:00,19,19,delayed
2533,2025-06-09,4449,LO,LOT - Polish Airlines,DEL,CCU,06:45:00,07:04:00,09:00:00,08:54:00,19,19,delayed
2534,2025-06-09,5286,LH,Lufthansa,DEL,CCU,06:45:00,07:04:00,09:00:00,08:54:00,19,19,delayed
2535,2025-06-09,9858,LX,SWISS,DEL,CCU,06:45:00,07:04:00,09:00:00,08:54:00,19,19,delayed
2536,2025-06-09,9080,JL,Japan Airlines,DEL,CCU,07:00:00,07:08:00,09:20:00,09:01:00,9,9,on_time
2537,2025-06-09,4711,KL,KLM,DEL,CCU,07:00:00,07:08:00,09:20:00,09:01:00,9,9,on_time
2538,2025-06-09,5305,QF,Qantas,DEL,CCU,07:00:00,07:08:00,09:20:00,09:01:00,9,9,on_time
2539,2025-06-09,8744,VS,Virgin Atlantic,DEL,CCU,07:00:00,07:08:00,09:20:00,09:01:00,9,9,on_time
2540,2025-06-09,2764,AI,Air India,DEL,CCU,09:40:00,09:46:00,11:55:00,11:37:00,7,7,on_time
2541,2025-06-09,2625,6E,IndiGo,DEL,CCU,09:55:00,10:03:00,12:15:00,11:55:00,8,8,on_time
2542,2025-06-09,5154,6E,IndiGo,DEL,CCU,11:30:00,12:05:00,13:45:00,14:07:00,36,22,delayed
2543,2025-06-09,9291,JL,Japan Airlines,DEL,CCU,08:30:00,08:47:00,10:45:00,10:42:00,17,17,delayed
2544,2025-06-09,5325,QF,Qantas,DEL,CCU,08:30:00,08:47:00,10:45:00,10:42:00,17,17,delayed
2545,2025-06-09,4700,TK,Turkish Airlines,DEL,CCU,08:30:00,08:47:00,10:45:00,10:42:00,17,17,delayed
2546,2025-06-09,8747,VS,Virgin Atlantic,DEL,CCU,08:30:00,08:47:00,10:45:00,10:42:00,17,17,delayed
2547,2025-06-09,9084,JL,Japan Airlines,DEL,CCU,09:55:00,10:03:00,12:15:00,11:55:00,8,8,on_time
2548,2025-06-09,5319,QF,Qantas,DEL,CCU,09:55:00,10:03:00,12:15:00,11:55:00,8,8,on_time
2549,2025-06-09,4701,TK,Turkish Airlines,DEL,CCU,09:55:00,10:03:00,12:15:00,11:55:00,8,8,on_time
2550,2025-06-09,8749,VS,Virgin Atlantic,DEL,CCU,09:55:00,10:03:00,12:15:00,11:55:00,8,8,on_time
2551,2025-06-09,2767,AI,Air India,DEL,CCU,12:50:00,13:02:00,15:05:00,14:55:00,12,12,on_time
2552,2025-06-09,5199,6E,IndiGo,DEL,CCU,13:15:00,13:25:00,15:30:00,15:13:00,10,10,on_time
2553,2025-06-09,7970,BA,British Airways,DEL,CCU,11:30:00,12:05:00,13:45:00,14:07:00,36,22,delayed
2554,2025-06-09,9086,JL,Japan Airlines,DEL,CCU,11:30:00,12:05:00,13:45:00,14:07:00,36,22,delayed
2555,2025-06-09,5323,QF,Qantas,DEL,CCU,11:30:00,12:05:00,13:45:00,14:07:00,36,22,delayed
2556,2025-06-09,8754,VS,Virgin Atlantic,DEL,CCU,11:30:00,12:05:00,13:45:00,14:07:00,36,22,delayed
2557,2025-06-09,1075,ET,Ethiopian Airlines,DEL,CCU,12:50:00,13:02:00,15:05:00,14:55:00,12,12,on_time
2558,2025-06-09,7969,BA,British Airways,DEL,CCU,13:15:00,13:25:00,15:30:00,15:13:00,10,10,on_time
2559,2025-06-09,9088,JL,Japan Airlines,DEL,CCU,13:15:00,13:25:00,15:30:00,15:13:00,10,10,on_time
2560,2025-06-09,5311,QF,Qantas,DEL,CCU,13:15:00,13:25:00,15:30:00,15:13:00,10,10,on_time
2561,2025-06-09,8751,VS,Virgin Atlantic,DEL,CCU,13:15:00,13:25:00,15:30:00,15:13:00,10,10,on_time
2562,2025-06-09,2737,AI,Air India,DEL,CCU,15:45:00,16:05:00,18:05:00,18:00:00,21,21,delayed
2563,2025-06-09,6415,6E,IndiGo,DEL,CCU,16:30:00,16:41:00,18:45:00,18:30:00,11,11,on_time
2564,2025-06-09,9089,JL,Japan Airlines,DEL,CCU,16:30:00,16:41:00,18:45:00,18:30:00,11,11,on_time
2565,2025-06-09,5313,QF,Qantas,DEL,CCU,16:30:00,16:41:00,18:45:00,18:30:00,11,11,on_time
2566,2025-06-09,8752,VS,Virgin Atlantic,DEL,CCU,16:30:00,16:41:00,18:45:00,18:30:00,11,11,on_time
2567,2025-06-09,2403,AI,Air India,DEL,CCU,17:30:00,18:31:00,19:45:00,20:24:00,62,39,delayed
2568,2025-06-09,9601,JL,Japan Airlines,DEL,CCU,18:00:00,18:14:00,20:15:00,20:08:00,15,15,on_time
2569,2025-06-09,5278,MH,Malaysia Airlines,DEL,CCU,18:00:00,18:14:00,20:15:00,20:08:00,15,15,on_time
2570,2025-06-09,5307,QF,Qantas,DEL,CCU,18:00:00,18:14:00,20:15:00,20:08:00,15,15,on_time
2571,2025-06-09,8748,VS,Virgin Atlantic,DEL,CCU,18:00:00,18:14:00,20:15:00,20:08:00,15,15,on_time
2572,2025-06-09,2057,6E,IndiGo,DEL,CCU,18:00:00,18:14:00,20:15:00,20:08:00,15,15,on_time
2573,2025-06-09,2709,AI,Air India,DEL,CCU,18:10:00,18:56:00,20:30:00,20:53:00,47,23,delayed
2574,2025-06-09,9603,JL,Japan Airlines,DEL,CCU,19:30:00,20:00:00,21:45:00,21:52:00,31,7,on_time
2575,2025-06-09,5279,MH,Malaysia Airlines,DEL,CCU,19:30:00,20:00:00,21:45:00,21:52:00,31,7,on_time
2576,2025-06-09,5321,QF,Qantas,DEL,CCU,19:30:00,20:00:00,21:45:00,21:52:00,31,7,on_time
2577,2025-06-09,8753,VS,Virgin Atlantic,DEL,CCU,19:30:00,20:00:00,21:45:00,21:52:00,31,7,on_time
2578,2025-06-09,6517,6E,IndiGo,DEL,CCU,19:30:00,20:00:00,21:45:00,21:52:00,31,7,on_time
2579,2025-06-09,6937,NH,ANA,DEL,CCU,21:00:00,21:12:00,23:30:00,23:14:00,13,13,on_time
2580,2025-06-09,2400,AI,Air India,DEL,CCU,21:00:00,21:12:00,23:30:00,23:14:00,13,13,on_time
2581,2025-06-09,9081,JL,Japan Airlines,DEL,CCU,21:15:00,21:22:00,23:30:00,23:21:00,7,7,on_time
2582,2025-06-09,5317,QF,Qantas,DEL,CCU,21:15:00,21:22:00,23:30:00,23:21:00,7,7,on_time
2583,2025-06-09,8746,VS,Virgin Atlantic,DEL,CCU,21:15:00,21:22:00,23:30:00,23:21:00,7,7,on_time
2584,2025-06-09,389,6E,IndiGo,DEL,CCU,21:15:00,21:22:00,23:30:00,23:21:00,7,7,on_time
2585,2025-06-09,2727,AI,Air India,DEL,CCU,21:55:00,22:09:00,00:10:00,00:04:00,14,14,on_time
2586,2025-06-09,9190,AA,American Airlines,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2587,2025-06-09,3791,AF,Air France,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2588,2025-06-09,8006,BA,British Airways,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2589,2025-06-09,9699,JL,Japan Airlines,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2590,2025-06-09,5353,QF,Qantas,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2591,2025-06-09,8925,VS,Virgin Atlantic,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2592,2025-06-09,2343,6E,IndiGo,DEL,PNQ,02:20:00,02:13:00,04:25:00,03:52:00,0,0,on_time
2593,2025-06-09,9818,AI,Air India,DEL,PNQ,03:45:00,03:48:00,05:55:00,05:22:00,3,3,on_time
2594,2025-06-09,1011,IX,Air India Express,DEL,PNQ,03:45:00,03:48:00,05:55:00,05:22:00,3,3,on_time
2595,2025-06-09,2471,6E,IndiGo,DEL,PNQ,04:40:00,04:36:00,06:45:00,06:22:00,0,0,on_time
2596,2025-06-09,2469,AI,Air India,DEL,PNQ,04:45:00,05:10:00,06:55:00,07:01:00,25,6,on_time
2597,2025-06-09,4457,LO,LOT - Polish Airlines,DEL,PNQ,05:50:00,05:56:00,08:05:00,07:33:00,7,7,on_time
2598,2025-06-09,853,AI,Air India,DEL,PNQ,05:50:00,05:56:00,08:05:00,07:33:00,7,7,on_time
2599,2025-06-09,2262,6E,IndiGo,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2600,2025-06-09,3363,AF,Air France,DEL,PNQ,04:40:00,04:36:00,06:45:00,06:22:00,0,0,on_time
2601,2025-06-09,9701,JL,Japan Airlines,DEL,PNQ,04:40:00,04:36:00,06:45:00,06:22:00,0,0,on_time
2602,2025-06-09,5355,QF,Qantas,DEL,PNQ,04:40:00,04:36:00,06:45:00,06:22:00,0,0,on_time
2603,2025-06-09,8929,VS,Virgin Atlantic,DEL,PNQ,04:40:00,04:36:00,06:45:00,06:22:00,0,0,on_time
2604,2025-06-09,5292,LH,Lufthansa,DEL,PNQ,04:45:00,05:10:00,06:55:00,07:01:00,25,6,on_time
2605,2025-06-09,4126,LX,SWISS,DEL,PNQ,04:45:00,05:10:00,06:55:00,07:01:00,25,6,on_time
2606,2025-06-09,8003,BA,British Airways,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2607,2025-06-09,9292,JL,Japan Airlines,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2608,2025-06-09,3666,KL,KLM,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2609,2025-06-09,5347,QF,Qantas,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2610,2025-06-09,8922,VS,Virgin Atlantic,DEL,PNQ,06:00:00,06:11:00,08:00:00,07:50:00,12,12,on_time
2611,2025-06-09,185,SG,SpiceJet,DEL,PNQ,09:20:00,09:22:00,11:30:00,11:13:00,2,2,on_time
2612,2025-06-09,5387,6E,IndiGo,DEL,PNQ,11:15:00,11:35:00,13:20:00,13:16:00,21,21,delayed
2613,2025-06-09,2982,AI,Air India,DEL,PNQ,13:05:00,13:23:00,15:20:00,15:12:00,19,19,delayed
2614,2025-06-09,2132,6E,IndiGo,DEL,PNQ,13:35:00,13:50:00,15:45:00,15:24:00,16,16,delayed
2615,2025-06-09,9297,JL,Japan Airlines,DEL,PNQ,11:15:00,11:35:00,13:20:00,13:16:00,21,21,delayed
2616,2025-06-09,5351,QF,Qantas,DEL,PNQ,11:15:00,11:35:00,13:20:00,13:16:00,21,21,delayed
2617,2025-06-09,8924,VS,Virgin Atlantic,DEL,PNQ,11:15:00,11:35:00,13:20:00,13:16:00,21,21,delayed
2618,2025-06-09,1608,QP,Akasa Air,DEL,PNQ,15:00:00,15:09:00,17:15:00,16:56:00,10,10,on_time
2619,2025-06-09,2971,AI,Air India,DEL,PNQ,16:00:00,16:15:00,18:05:00,17:57:00,16,16,delayed
2620,2025-06-09,977,SG,SpiceJet,DEL,PNQ,16:10:00,16:13:00,18:20:00,18:01:00,4,4,on_time
2621,2025-06-09,7946,BA,British Airways,DEL,PNQ,13:35:00,13:50:00,15:45:00,15:24:00,16,16,delayed
2622,2025-06-09,9270,JL,Japan Airlines,DEL,PNQ,13:35:00,13:50:00,15:45:00,15:24:00,16,16,delayed
2623,2025-06-09,5345,QF,Qantas,DEL,PNQ,13:35:00,13:50:00,15:45:00,15:24:00,16,16,delayed
2624,2025-06-09,8916,VS,Virgin Atlantic,DEL,PNQ,13:35:00,13:50:00,15:45:00,15:24:00,16,16,delayed
2625,2025-06-09,873,AI,Air India,DEL,PNQ,17:40:00,18:04:00,19:50:00,19:44:00,25,25,delayed
2626,2025-06-09,9295,JL,Japan Airlines,DEL,PNQ,18:15:00,18:35:00,20:20:00,20:31:00,20,11,on_time
